id,recipientId,senderId,tokens
124192,13765,15222,3
124216,13815,13902,3
124248,15133,15136,3
124253,13718,15383,3
124304,13655,13582,3
124313,13601,14193,3
124316,13610,13667,3
124322,14436,15383,3
124342,13853,15383,3
124354,13633,13655,3
124355,13641,13655,3
124357,13682,13655,3
124358,13611,13655,3
124359,13649,13655,3
124360,13591,13655,3
124362,13600,13655,3
124363,13622,13655,3
124364,13660,13655,3
124367,13611,13667,3
124372,13661,15383,3
124373,14062,15383,3
124400,13717,15383,3
124418,14405,14406,3
124433,13588,14067,3
124488,14062,13667,3
124500,13587,13667,3
124524,13815,13667,3
124533,13768,15155,3
124537,13577,15155,3
124595,15500,14067,3
124598,15497,15383,3
124599,14074,15383,3
124667,13672,13601,3
124696,14074,13601,3
124703,15803,15383,3
124708,14057,15383,3
124719,13641,14324,3
124724,14062,14324,3
124730,15124,14324,3
124735,13631,13574,3
124752,13649,13574,3
124757,14074,13574,3
124758,13616,13574,3
124762,13659,14324,3
124774,13579,14324,3
124775,13632,14324,3
124782,13633,14067,3
124790,13766,14324,3
124791,13644,14324,3
124797,13664,14062,3
124799,13608,14062,3
124809,13611,14062,3
124810,13654,14062,3
124813,13717,14062,3
124814,14772,14062,3
124817,13767,14062,3
124827,13601,14062,3
124834,15371,14062,3
124846,13624,15137,3
124856,13649,14324,3
124863,13601,14324,3
124868,13767,15124,3
124878,13662,14064,3
124879,14062,14064,3
124880,14067,14064,3
124885,13767,14064,3
124886,13768,14064,3
124887,13631,14064,3
124888,13684,14064,3
124889,13815,14064,3
124893,13622,14064,3
124895,14170,14064,3
124910,13622,14324,3
124913,13660,14324,3
124925,13717,14067,3
124932,13717,13902,3
124933,13627,13902,3
124935,14066,13902,3
124937,13616,13902,3
124939,13654,13902,3
124973,13611,13902,3
124974,13649,13902,3
124977,15385,14067,3
125018,13815,14472,3
125072,13654,14067,3
125079,13678,13645,3
125085,14067,13588,3
125087,13631,13588,3
125089,13633,13902,3
125097,13622,13902,3
125098,14170,13902,3
125103,13591,13902,3
125106,13654,13588,3
125129,15384,13588,3
125153,14183,14067,3
125182,14850,15384,3
125183,15430,15384,3
125186,13664,14067,3
125206,13678,14067,3
125226,13767,13678,3
125228,14419,13678,3
125231,13815,13678,3
125237,15385,13678,3
125238,13583,13678,3
125247,13677,14067,3
125256,15430,14067,3
125386,15497,13603,3
125389,13641,13718,3
125396,15385,13718,3
125400,14062,13816,3
125407,15371,13816,3
125425,13608,13594,3
125428,13768,13594,3
125429,13717,13594,3
125435,13583,13594,3
125438,13652,13594,3
125439,15384,13594,3
125442,13626,14059,3
125443,13646,14059,3
125452,13641,14707,3
125471,15880,13380,3
125472,13582,13380,3
125492,13616,13380,3
125501,13627,13596,3
125523,13641,14429,3
125524,13579,13596,3
125538,13649,14059,3
125543,13601,14428,3
125546,13902,14408,3
125554,15412,13654,3
125591,13626,14401,3
125601,13579,14407,3
125637,13579,14231,3
125659,14406,15354,3
125721,13611,13664,3
125724,13815,13664,3
125741,14408,14430,3
125759,14182,15346,3
126058,15316,13646,3
126108,14306,13579,3
126109,13596,13579,3
126163,14231,14175,3
126164,14064,14175,3
126166,14011,14175,3
126167,13649,14175,3
126168,14526,14175,3
126171,15225,14175,3
126172,13571,14175,3
126174,16635,14175,3
126176,13573,14175,3
126179,13717,14175,3
126201,14161,13380,3
126230,13672,15223,3
126232,13684,15223,3
126234,13631,15223,3
126236,13646,15223,3
126238,13601,15223,3
126281,13767,14506,3
126314,13677,14505,3
126322,13626,14505,3
126345,15371,14504,3
120677,13766,13582,2
120690,13673,13582,2
120693,14850,13582,2
120694,13591,13582,2
120696,13652,13582,2
120703,13676,13582,2
120716,13659,13582,2
120733,14419,13582,2
120741,13631,13673,2
120749,14168,13576,2
120758,14869,13576,2
120759,13587,13576,2
120765,14726,13576,2
120768,13594,13576,2
120774,15879,13576,2
120775,15153,13576,2
120776,15379,13576,2
120777,13573,13576,2
120794,13677,13654,2
120812,14341,13686,2
120813,13641,13686,2
120823,14522,13686,2
120824,14059,13686,2
120838,13588,13664,2
120851,13631,13654,2
120878,15430,13601,2
120906,13815,13654,2
120952,13582,14703,2
120953,13644,14703,2
120954,13614,14703,2
120955,13658,14703,2
120995,15153,14069,2
121008,13765,13645,2
121034,14067,13627,2
121035,13579,13627,2
121037,13718,13627,2
121043,13717,13627,2
121096,13602,13639,2
121097,13603,13639,2
121100,13588,13611,2
121101,13608,13611,2
121116,13579,14304,2
121132,14307,13576,2
121135,13672,14726,2
121136,13649,14726,2
121137,13815,14726,2
121138,13765,14726,2
121142,14170,13639,2
121159,13641,14066,2
121161,13606,14066,2
121165,14074,14066,2
121171,13632,14066,2
121179,13591,14066,2
121183,13718,14066,2
121186,13591,13576,2
121193,14074,14072,2
121215,13616,14072,2
121219,13633,13611,2
121221,13678,13611,2
121223,13589,13611,2
121224,13626,13611,2
121233,13902,13611,2
121246,13660,13611,2
121247,14074,13611,2
121248,13654,13611,2
121276,13718,14192,2
121303,13660,15154,2
121308,13626,13717,2
121309,13652,13717,2
121310,14062,13717,2
121312,14067,13717,2
121317,13767,13717,2
121318,13769,13717,2
121319,13768,13717,2
121320,13649,13717,2
121321,13651,13717,2
121322,13660,13717,2
121323,13591,13717,2
121325,13815,13717,2
121326,13718,13717,2
121327,13622,13717,2
121335,13575,14734,2
121338,13578,14734,2
121341,14174,14734,2
121347,15347,14734,2
121350,13577,14734,2
121353,15153,14734,2
121400,13631,13717,2
121402,13589,14734,2
121409,13597,14734,2
121411,13603,14734,2
121412,14170,14734,2
121439,13611,13616,2
121442,13601,13616,2
121444,14170,13616,2
121500,13677,14066,2
121507,13622,14066,2
121511,13641,15314,2
121515,13644,15314,2
121518,14067,15314,2
121519,14854,15314,2
121526,13631,15314,2
121540,13766,13649,2
121568,13622,15314,2
121591,13627,13682,2
121592,13601,13682,2
121597,13611,15379,2
121651,15371,13682,2
121667,13574,14472,2
121668,14067,13616,2
121672,13768,13616,2
121678,15124,13577,2
121688,14174,14472,2
121689,15153,14472,2
121690,13677,13717,2
121691,13767,14472,2
121700,15385,13717,2
121704,13662,14472,2
121705,14436,14472,2
121714,14559,14472,2
121717,15379,14472,2
121718,13652,14472,2
121775,13626,13622,2
121824,13815,14063,2
121830,13626,15117,2
121835,14170,15117,2
121849,14419,15117,2
121858,14174,14063,2
121861,14170,15379,2
121862,13678,13768,2
121868,14850,13768,2
121871,15120,15379,2
121879,13649,13768,2
121882,13591,13768,2
121886,13815,13768,2
121894,13718,15379,2
121911,15418,15117,2
121949,15371,14066,2
122022,14341,15117,2
122026,13718,15117,2
122028,13596,15117,2
122029,15153,15117,2
122030,13765,15117,2
122032,14013,14323,2
122034,13664,14323,2
122036,13614,14323,2
122040,14067,14323,2
122047,13766,14323,2
122064,13577,15117,2
122068,14307,14323,2
122070,14066,14323,2
122093,13765,13622,2
122131,14069,15379,2
122133,14706,15379,2
122137,13594,14063,2
122139,13574,13622,2
122145,14064,13576,2
122146,14011,13576,2
122151,14701,13576,2
122154,14714,13576,2
122156,13686,13576,2
122174,13768,14063,2
122202,13579,15489,2
122203,13678,13815,2
122205,13570,13815,2
122206,13626,13815,2
122209,13677,13815,2
122212,13611,13815,2
122214,14772,13815,2
122232,13647,13815,2
122262,13579,13633,2
122264,13601,13633,2
122285,13606,13677,2
122307,15073,15124,2
122362,13684,14410,2
122411,13672,13644,2
122412,14062,13644,2
122415,13659,13644,2
122419,13573,14410,2
122424,13768,13644,2
122428,13718,13644,2
122436,15124,14176,2
122448,14062,13574,2
122454,15385,13644,2
122456,13655,13644,2
122459,13614,13644,2
122497,13717,13659,2
122511,13626,13677,2
122524,15380,13677,2
122535,14341,15503,2
122538,14149,15503,2
122539,14157,15503,2
122541,14154,15503,2
122554,13815,13576,2
122555,13589,13573,2
122556,13626,13573,2
122557,13902,13573,2
122558,13579,13573,2
122559,13766,13573,2
122560,14410,13573,2
122561,13649,13573,2
122562,14193,13573,2
122563,14074,13573,2
122601,15803,15943,2
122604,15153,15943,2
122605,13579,15943,2
122606,13587,15943,2
122611,13816,15943,2
122619,14307,15943,2
122620,15314,15943,2
122621,15416,15943,2
122627,13647,15943,2
122638,13577,13576,2
122661,13902,14436,2
122666,14341,13665,2
122667,14182,13665,2
122669,13644,13665,2
122685,13655,13665,2
122687,14192,13665,2
122712,13658,13649,2
122715,13631,14436,2
122717,13815,14436,2
122722,13660,14436,2
122723,15418,13596,2
122739,13765,14436,2
122741,14161,14436,2
122742,13610,14436,2
122862,13641,14436,2
122868,13682,14161,2
122871,13684,14161,2
122872,14066,14161,2
122873,13655,14161,2
122901,13766,14559,2
122902,13616,14559,2
122903,13660,14559,2
122965,13570,14065,2
122966,13610,14065,2
122990,13641,15523,2
122991,13644,15523,2
122997,13717,15523,2
122998,13902,15523,2
123000,13632,15523,2
123005,13631,15523,2
123006,13634,15523,2
123013,13655,15523,2
123014,13654,15523,2
123015,13645,15523,2
123017,14074,15523,2
123018,14063,15523,2
123019,13765,15523,2
123022,13610,15523,2
123023,15232,15523,2
123025,13645,14063,2
123027,14161,14063,2
123036,13718,13655,2
123037,15418,13655,2
123040,13570,14173,2
123055,14195,13651,2
123067,15371,13651,2
123077,13684,13718,2
123086,13649,14329,2
123089,13678,13583,2
123091,14062,13583,2
123101,14066,13583,2
123104,13662,14161,2
123105,13632,14161,2
123108,13645,14161,2
123109,13652,14161,2
123120,14559,15122,2
123144,14472,14063,2
123194,13677,14063,2
123219,13718,13631,2
123228,13765,13718,2
123232,13813,14063,2
123234,13655,13631,2
123238,13684,14063,2
123245,15379,13631,2
123246,13652,13631,2
123247,15384,13631,2
123255,15418,14063,2
123264,14193,14063,2
123273,13649,14074,2
123310,13627,14063,2
123316,13767,14074,2
123348,14869,14063,2
123357,14066,14074,2
123363,13641,13588,2
123368,13644,13588,2
123376,13684,13588,2
123389,15232,13588,2
123412,14307,13631,2
123415,13644,13631,2
123416,13717,13631,2
123441,13601,14341,2
123450,13646,14341,2
123459,13616,14331,2
123465,14074,13655,2
123467,13672,14341,2
123468,13588,14074,2
123483,13815,14341,2
123488,13658,14074,2
123489,13652,14074,2
123510,13717,14341,2
123511,13581,14850,2
123514,13626,14850,2
123515,13677,14850,2
123517,14065,14850,2
123524,14707,14850,2
123528,13718,14850,2
123536,15137,15136,2
123539,14307,14850,2
123541,13622,14850,2
123544,15416,15136,2
123549,14066,14850,2
123554,13765,14341,2
123558,13606,14850,2
123559,14074,14850,2
123563,13633,14850,2
123569,13767,14341,2
123571,13591,14850,2
123575,15384,14850,2
123585,13626,15136,2
123589,13649,14341,2
123595,13626,14341,2
123602,13676,13717,2
123649,13633,13765,2
123664,14067,13765,2
123670,13767,13765,2
123672,13768,13765,2
123675,14419,13765,2
123676,13631,13765,2
123678,13651,13765,2
123679,13591,13765,2
123682,13815,13765,2
123687,14170,13765,2
123691,14161,13765,2
123694,15385,13765,2
123695,15384,13765,2
123696,13660,13765,2
123700,14074,13765,2
123704,13652,13765,2
123714,14307,15652,2
123876,14193,15652,2
123889,13641,15379,2
123964,13658,13601,2
123965,13666,13601,2
123969,13631,15379,2
123970,13622,15379,2
124014,13678,13655,2
124016,13570,13655,2
124020,13677,13655,2
124022,14065,13655,2
124024,13766,13655,2
124025,13767,13655,2
124026,13601,13655,2
124028,14066,13655,2
124029,14170,13655,2
124032,13654,13655,2
124084,14714,14706,2
124106,13765,14706,2
124115,13601,15489,2
124156,13853,15222,2
124157,13664,15222,2
124161,13588,15222,2
124164,13662,15222,2
124166,13676,15222,2
124170,13659,15222,2
124173,13766,15222,2
124179,13601,15222,2
124181,13718,15222,2
124184,13686,15222,2
124193,13654,15222,2
124194,13591,15222,2
124202,13649,15383,2
124211,13591,16616,2
124214,14067,13902,2
124217,14074,13902,2
124288,14223,14559,2
124289,13626,14559,2
124291,13717,14559,2
124294,13601,14559,2
124295,15445,14559,2
124308,14330,14341,2
124311,13649,13582,2
124333,15445,13573,2
124334,13658,13573,2
124335,13652,13573,2
124353,15430,14192,2
124356,13614,13655,2
124361,13594,13655,2
124368,13659,13573,2
124401,13579,16616,2
124419,14193,13667,2
124430,13647,13667,2
124481,14341,13667,2
124483,13626,13667,2
124484,13663,13667,2
124497,13717,13667,2
124498,13902,13667,2
124501,13766,13667,2
124502,13767,13667,2
124507,13627,13667,2
124509,15141,13667,2
124510,13631,13667,2
124522,13650,13667,2
124525,13718,13667,2
124526,13655,13667,2
124527,14850,13667,2
124529,13570,15155,2
124532,14706,15155,2
124534,14307,15155,2
124535,14170,15155,2
124536,15153,15155,2
124538,14059,15155,2
124592,14074,13684,2
124593,13633,13684,2
124607,13641,13684,2
124608,13626,13684,2
124613,13718,13684,2
124620,15498,13684,2
124664,13614,13601,2
124665,13626,13601,2
124666,13652,13601,2
124672,13611,13601,2
124673,13654,13601,2
124681,13649,13601,2
124682,13631,13601,2
124684,13591,13601,2
124687,14066,13601,2
124692,15385,13601,2
124693,15384,13601,2
124695,13646,13601,2
124706,13608,14067,2
124720,13853,14324,2
124723,15803,14324,2
124725,13677,14324,2
124726,13582,14324,2
124727,14065,14324,2
124728,14772,14067,2
124731,14067,13574,2
124743,14075,14324,2
124747,14074,14067,2
124748,13641,13574,2
124750,13678,13574,2
124754,15385,13574,2
124763,14526,14324,2
124765,13717,14324,2
124767,13902,14324,2
124768,14174,14324,2
124771,13639,14324,2
124772,13676,14324,2
124776,13717,13654,2
124783,13717,15124,2
124796,13678,14062,2
124798,13588,14062,2
124800,13614,14062,2
124801,13626,14062,2
124803,13652,14062,2
124806,13682,14062,2
124811,13659,14062,2
124812,13574,14062,2
124815,13902,14062,2
124816,13579,14062,2
124821,13649,14062,2
124822,13631,14062,2
124828,13815,14062,2
124829,13718,14062,2
124831,14066,14062,2
124833,14170,14062,2
124837,13616,14062,2
124840,15384,14062,2
124843,14074,14062,2
124847,14869,15137,2
124848,15133,15137,2
124849,15230,15137,2
124850,14330,15137,2
124854,13768,14324,2
124855,14869,14324,2
124862,13631,14324,2
124864,13815,14324,2
124867,13718,14067,2
124873,13641,14064,2
124874,13581,14064,2
124877,13647,14064,2
124883,14772,14064,2
124890,13718,14064,2
124891,14307,14064,2
124892,13600,14064,2
124896,15371,14064,2
124898,15385,14064,2
124902,13591,14064,2
124911,15316,14324,2
124916,14192,14324,2
124919,13631,14067,2
124921,13641,13573,2
124923,13654,13573,2
124930,13647,13902,2
124934,13718,13902,2
124938,13660,13902,2
124961,13627,15124,2
124976,15137,15230,2
124984,13655,15124,2
124987,13853,14321,2
124988,13664,14321,2
124989,13626,14321,2
124991,13647,14321,2
124992,13662,14321,2
124993,13676,14321,2
124994,13677,14321,2
124995,14062,14321,2
124998,15124,14321,2
125000,14854,14321,2
125003,13717,14321,2
125004,14772,14321,2
125005,13902,14321,2
125012,13768,14321,2
125023,13684,14321,2
125032,15371,14321,2
125036,14850,14321,2
125040,13660,14321,2
125049,13673,14321,2
125050,14472,14321,2
125051,13591,14321,2
125052,15233,14321,2
125062,14074,14321,2
125066,13765,14321,2
125067,13633,14321,2
125070,15385,14174,2
125078,13641,13645,2
125080,13664,13645,2
125083,13672,13588,2
125084,13677,13588,2
125090,13853,13902,2
125091,13664,13902,2
125096,13601,13902,2
125099,14850,13902,2
125102,14161,13902,2
125104,13622,13588,2
125105,15385,13588,2
125109,13853,14472,2
125110,13664,14472,2
125111,13626,14472,2
125114,13611,14472,2
125115,13717,14472,2
125117,13649,14472,2
125118,13600,14472,2
125119,14066,14472,2
125120,15371,14472,2
125121,13660,14472,2
125123,14074,14472,2
125131,15498,13588,2
125167,13766,14067,2
125168,14063,14193,2
125187,15385,14193,2
125212,13664,13678,2
125213,13588,13678,2
125215,13626,13678,2
125217,13677,13678,2
125218,13682,13678,2
125224,14772,13678,2
125225,13902,13678,2
125227,13768,13678,2
125232,13718,13678,2
125233,13594,13678,2
125235,15371,13678,2
125242,15430,13678,2
125243,13645,13678,2
125244,13591,13678,2
125245,14074,13678,2
125246,13661,13594,2
125259,14772,13654,2
125264,14419,13654,2
125268,13588,13654,2
125269,15384,13654,2
125271,13610,13654,2
125275,13658,13654,2
125278,13652,13654,2
125312,13577,14069,2
125388,13677,13718,2
125390,13629,13718,2
125397,15371,13718,2
125424,13682,13594,2
125426,13601,13594,2
125427,14170,13594,2
125430,13641,13594,2
125431,14067,13594,2
125432,16665,13594,2
125433,13815,13594,2
125436,13654,13594,2
125451,13684,14067,2
125470,13677,13380,2
125474,13659,13380,2
125480,13627,13380,2
125481,14419,13380,2
125485,13718,13380,2
125486,13600,13380,2
125490,13626,13380,2
125493,15371,13380,2
125494,13633,13380,2
125497,13591,13380,2
125500,13765,13596,2
125520,13581,14430,2
125522,13661,14429,2
125545,13582,14408,2
125547,13644,14408,2
125555,13815,14182,2
125558,13627,14182,2
125562,13626,14182,2
125563,13765,14182,2
125564,13647,14182,2
125566,14170,14182,2
125581,13853,14060,2
125584,13815,14401,2
125587,13902,14401,2
125590,13600,14401,2
125592,13581,14401,2
125597,14067,14407,2
125602,13600,14407,2
125605,13765,14407,2
125609,13579,14404,2
125621,13600,14404,2
125625,13614,14404,2
125636,13684,14231,2
125644,13610,14231,2
125645,13658,14231,2
125647,15384,14231,2
125648,13815,15354,2
125654,14231,15354,2
125657,14401,15354,2
125668,13588,13672,2
125669,13579,13672,2
125670,13631,13672,2
125672,14170,13672,2
125673,13611,13672,2
125675,13646,13672,2
125680,13815,14406,2
125693,13816,13768,2
125696,15497,13768,2
125697,15666,13768,2
125698,14202,13571,2
125722,13902,13664,2
125723,13601,13664,2
125726,13717,13664,2
125730,13591,13664,2
125736,13815,14430,2
125766,13626,15346,2
125770,13765,15346,2
125794,13582,13663,2
125802,13587,13663,2
125819,13600,13663,2
125830,13583,13663,2
125848,13574,13663,2
125852,13579,13663,2
125855,13591,13663,2
125862,16852,13574,2
125896,13626,14414,2
125903,13626,14416,2
125975,14430,14426,2
126054,14472,13646,2
126055,14060,13646,2
126061,13626,13644,2
126063,13717,13644,2
126064,14772,13644,2
126065,13902,13644,2
126067,13601,13644,2
126068,13606,13644,2
126069,15445,13644,2
126070,15430,13644,2
126071,13588,13644,2
126072,15384,13644,2
126073,13765,13644,2
126074,13646,13644,2
126076,14850,13644,2
126077,13658,13644,2
126079,13652,13644,2
126089,15412,13644,2
126229,14067,15223,2
126231,13767,15223,2
126233,13677,15223,2
126235,13660,15223,2
126237,15371,15223,2
126261,13579,14174,2
126279,13659,14506,2
126283,13684,14506,2
126287,15371,14506,2
126300,13767,14507,2
126305,13718,14507,2
126319,13631,14505,2
126326,13646,14505,2
126327,15371,14505,2
126330,14703,14504,2
126337,13677,14504,2
126338,13684,14504,2
126347,13583,14504,2
120662,13853,14869,1
120664,13664,14869,1
120666,13581,13582,1
120686,15308,13582,1
120687,13583,13582,1
120692,15800,13582,1
120717,14472,13582,1
120724,13570,13686,1
120725,13574,13686,1
120726,13571,13686,1
120727,13815,13686,1
120728,15416,13686,1
120740,14419,13673,1
120750,14191,13576,1
120752,13589,13576,1
120753,13575,13576,1
120754,14057,13576,1
120755,15120,13576,1
120756,14069,13576,1
120757,14478,13576,1
120760,14707,13576,1
120761,13768,13576,1
120764,15230,13576,1
120766,13816,13576,1
120767,13593,13576,1
120769,14522,13576,1
120770,15314,13576,1
120771,15431,13576,1
120772,15428,13576,1
120773,13588,13576,1
120793,14202,14069,1
120798,13632,13654,1
120800,14341,14069,1
120801,14157,14069,1
120803,14168,14069,1
120804,14175,14069,1
120806,14182,14069,1
120809,14189,14069,1
120810,14191,14069,1
120811,14204,14069,1
120827,14205,14069,1
120829,14210,14069,1
120830,13589,14069,1
120831,13581,14069,1
120832,13575,14069,1
120839,13832,14069,1
120840,13570,14069,1
120841,13572,14069,1
120842,13573,14069,1
120843,13576,14069,1
120844,13578,14069,1
120845,13588,14069,1
120846,13604,14069,1
120847,13607,14069,1
120852,13684,13654,1
120855,13608,14069,1
120856,13610,14069,1
120857,13613,14069,1
120858,13614,14069,1
120859,13618,14069,1
120860,14307,13577,1
120861,13624,14069,1
120862,15117,14069,1
120863,14223,14069,1
120864,13688,14069,1
120865,15120,14069,1
120866,14065,14069,1
120867,14067,14069,1
120868,14469,14069,1
120869,13611,14069,1
120870,14478,14069,1
120871,13574,14069,1
120872,14772,14069,1
120873,14869,14069,1
120874,13579,14069,1
120875,13587,14069,1
120876,14407,14069,1
120880,14706,14069,1
120881,14707,14069,1
120882,13768,14069,1
120883,14710,14069,1
120884,13627,14069,1
120885,15137,14069,1
120888,14419,14069,1
120889,15140,14069,1
120890,15234,14069,1
120891,14721,14069,1
120892,13812,14069,1
120893,14429,14069,1
120902,13676,14066,1
120907,13594,13654,1
120911,13633,13654,1
120924,13682,13686,1
120925,13853,13686,1
120926,13677,13686,1
120927,14011,13686,1
120928,14559,13686,1
120948,14430,14069,1
120949,13601,14069,1
120950,13815,14069,1
120951,14730,14069,1
120958,13816,14069,1
120959,14304,14069,1
120960,13718,14069,1
120961,14733,14069,1
120962,13593,14069,1
120963,13594,14069,1
120964,13597,14069,1
120968,13574,15124,1
120970,14307,14069,1
120971,13600,14069,1
120972,13602,14069,1
120975,13603,14069,1
120979,13622,14069,1
120980,13623,14069,1
120981,14522,14069,1
120982,15308,14069,1
120983,15316,14069,1
120984,15347,14069,1
120985,14170,14069,1
120986,15373,14069,1
120987,15376,14069,1
120988,13616,14069,1
120993,14850,14069,1
120994,13596,14069,1
120996,13583,14069,1
120997,15423,14069,1
120998,15431,14069,1
120999,15428,14069,1
121000,14176,14069,1
121001,13606,14069,1
121002,14059,14069,1
121003,14306,14069,1
121004,14314,14069,1
121005,13591,14069,1
121006,14074,14069,1
121007,13633,14069,1
121044,13766,13627,1
121045,15371,13627,1
121047,15141,14869,1
121048,14428,14869,1
121049,13813,14869,1
121050,14433,14869,1
121051,13594,14869,1
121052,13603,14869,1
121053,15378,14869,1
121054,13583,14869,1
121055,15418,14869,1
121056,13606,14869,1
121057,14306,14869,1
121058,15494,14869,1
121059,15498,14869,1
121060,13596,14869,1
121061,13646,14869,1
121062,13673,14869,1
121063,13573,14869,1
121064,13604,14869,1
121065,15381,14869,1
121066,14059,14869,1
121068,13570,15879,1
121089,14157,13639,1
121090,14175,13639,1
121091,14202,13639,1
121092,13575,13639,1
121093,13611,13639,1
121094,15137,13639,1
121098,14168,14304,1
121099,14191,14304,1
121102,13574,13611,1
121109,13594,13611,1
121114,14069,14304,1
121115,14869,14304,1
121117,14707,14304,1
121118,13768,14304,1
121119,13601,14304,1
121120,13815,14304,1
121121,13816,14304,1
121122,13593,14304,1
121123,13594,14304,1
121124,14307,14304,1
121125,13603,14304,1
121126,14522,14304,1
121127,14170,14304,1
121128,15373,14304,1
121129,13596,14304,1
121130,13583,14304,1
121131,15431,14304,1
121133,13579,14522,1
121152,13608,13639,1
121153,15497,13639,1
121155,13614,14072,1
121156,14059,14337,1
121160,13581,14066,1
121164,14067,14066,1
121167,13654,14066,1
121172,13579,14066,1
121174,13769,14066,1
121175,13768,14066,1
121176,13627,14066,1
121177,13631,14066,1
121178,13651,14066,1
121190,14175,14072,1
121191,15133,14072,1
121192,15137,14072,1
121194,15497,14072,1
121212,15379,15235,1
121216,13610,14072,1
121218,13661,13611,1
121220,14183,13611,1
121226,13645,13611,1
121235,13769,13611,1
121236,13649,13611,1
121237,13631,13611,1
121238,13651,13611,1
121239,13684,13611,1
121240,13718,13611,1
121241,13622,13611,1
121242,14066,13611,1
121243,15371,13611,1
121244,14161,13611,1
121260,13571,16625,1
121281,13645,13596,1
121284,13572,15134,1
121287,13661,15154,1
121297,13572,14734,1
121302,14066,15154,1
121304,14157,14734,1
121333,14202,14734,1
121334,13581,14734,1
121336,13570,14734,1
121337,13576,14734,1
121339,15117,14734,1
121340,13574,14734,1
121344,14730,14734,1
121348,15376,14734,1
121351,14176,14734,1
121352,13573,14734,1
121368,13661,13663,1
121370,14195,13608,1
121373,13626,13608,1
121374,13645,13608,1
121377,14074,13608,1
121382,13768,13608,1
121383,13631,13608,1
121403,14065,14734,1
121404,14869,14734,1
121408,13593,14734,1
121414,13596,14734,1
121415,15431,14734,1
121416,15428,14734,1
121419,13604,14734,1
121432,14341,14057,1
121433,15225,14057,1
121459,13570,15128,1
121461,14059,15128,1
121469,13639,14057,1
121473,13632,14057,1
121474,14065,14057,1
121476,14193,14057,1
121477,13627,14057,1
121478,14419,14057,1
121480,14428,14057,1
121481,14772,14063,1
121482,14075,14057,1
121485,13718,14057,1
121486,13593,14057,1
121487,13622,14057,1
121489,15418,14057,1
121491,14192,14057,1
121493,15498,14057,1
121494,13765,14057,1
121498,13646,14066,1
121502,13659,14066,1
121504,13766,14066,1
121506,13660,14066,1
121509,13610,14063,1
121547,15385,13649,1
121549,13655,13649,1
121551,13654,13649,1
121558,13631,14472,1
121576,14192,15314,1
121581,14063,14057,1
121603,13641,13649,1
121605,13652,13649,1
121609,13664,15351,1
121610,13666,15351,1
121612,15124,15351,1
121615,14714,15351,1
121620,13667,15351,1
121630,14522,13607,1
121643,13677,13578,1
121644,13654,15418,1
121647,14062,13682,1
121648,15124,13682,1
121654,14559,14869,1
121655,15416,14869,1
121664,14064,14472,1
121665,13582,14472,1
121666,14057,14472,1
121669,14074,13616,1
121677,14223,13577,1
121680,13650,13577,1
121687,13678,15418,1
121737,14869,14306,1
121698,14065,13717,1
121699,13579,13717,1
121702,15423,13717,1
121703,14869,14472,1
121706,13593,14472,1
121707,14307,14472,1
121708,13686,14472,1
121709,15314,14472,1
121710,13577,14472,1
121712,14192,14472,1
121713,13581,14472,1
121715,15498,14472,1
121721,14410,14306,1
121724,13632,14472,1
121728,14706,13657,1
121729,14410,13657,1
121730,13577,13657,1
121731,15944,13657,1
121738,14329,14869,1
121739,15152,14869,1
121740,13625,14869,1
121741,14712,14869,1
121742,14503,14869,1
121743,15485,14869,1
121744,14703,14869,1
121753,14066,13654,1
121754,13655,13654,1
121771,14069,14306,1
121809,13641,13663,1
121810,14559,15124,1
121828,14869,15124,1
121841,14065,15379,1
121847,13608,15418,1
121848,14067,15117,1
121850,13631,15117,1
121851,13603,15117,1
121852,13622,15117,1
121853,13623,15117,1
121854,14850,15117,1
121855,13610,15117,1
121856,15498,15117,1
121857,13633,15117,1
121859,13633,13768,1
121860,15225,13768,1
121863,13608,13768,1
121866,13682,13768,1
121867,14062,13768,1
121869,14065,13768,1
121870,14067,13768,1
121878,13626,13639,1
121880,13631,13768,1
121883,13684,13768,1
121885,13601,13768,1
121887,13718,13768,1
121890,14170,13768,1
121904,13577,14063,1
121905,13717,13639,1
121906,13649,13639,1
121908,15377,15117,1
121909,15378,15117,1
121910,15413,15117,1
121913,13579,14063,1
121924,13631,13606,1
121930,13616,13606,1
121931,13596,13606,1
121932,13646,13606,1
121933,13660,13606,1
121935,14192,13606,1
121936,15428,13606,1
121937,13765,13606,1
121938,14074,13606,1
121939,13654,13606,1
121950,15385,14066,1
121951,14157,13577,1
121952,14168,13577,1
121953,14176,13577,1
121954,14191,13577,1
121955,14202,13577,1
121956,14204,13577,1
121957,13589,13577,1
121958,13853,13577,1
121959,13581,13577,1
121960,13664,13577,1
121961,13575,13577,1
121962,13572,13577,1
121963,13573,13577,1
121964,13576,13577,1
121965,13588,13577,1
121966,13657,13577,1
121967,13662,13577,1
121968,13673,13577,1
121969,13676,13577,1
121970,13677,13577,1
121971,13680,13577,1
121972,15117,13577,1
121973,15120,13577,1
121974,14062,13577,1
121975,14064,13577,1
121976,14065,13577,1
121977,14069,13577,1
121978,14075,13577,1
121979,14478,13577,1
121980,14334,13577,1
121981,14011,13577,1
121982,13659,13577,1
121983,13574,13577,1
121984,13717,13577,1
121985,14869,13577,1
121987,13579,13577,1
121988,13587,13577,1
121989,14401,13577,1
121991,13766,13577,1
